Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0699~rRNA-binding	36	11.320754716981133	3.208090718501005E-12	BSU_01160, BSU_01280, BSU_01180, BSU_25290, BSU_16680, BSU_37070, BSU_01300, BSU_01420, BSU_01200, BSU_01320, BSU_01100, BSU_01220, BSU_01020, BSU_01260, BSU_01040, BSU_25550, BSU_40890, BSU_01270, BSU_01390, BSU_29660, BSU_01170, BSU_01290, BSU_01190, BSU_40910, BSU_01410, BSU_40500, BSU_01310, BSU_01210, BSU_01330, BSU_01110, BSU_01230, BSU_01350, BSU_28850, BSU_27960, BSU_01030, BSU_01250	297	38	758	2.417862838915471	1.1869971672240354E-10	2.96748391461343E-11	2.8070793786883794E-11
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	152	47.79874213836478	3.3637701317978902E-12	BSU_01380, BSU_29670, BSU_29790, BSU_34900, BSU_11220, BSU_15820, BSU_15540, BSU_37330, BSU_34860, BSU_32680, BSU_15140, BSU_16520, BSU_01420, BSU_22640, BSU_28500, BSU_01780, BSU_06030, BSU_27410, BSU_22360, BSU_01260, BSU_00280, BSU_01490, BSU_30550, BSU_28230, BSU_29440, BSU_31400, BSU_34910, BSU_32170, BSU_11210, BSU_17460, BSU_34870, BSU_16770, BSU_16650, BSU_15490, BSU_22890, BSU_27940, BSU_06020, BSU_22490, BSU_22370, BSU_01130, BSU_24030, BSU_28630, BSU_03150, BSU_01370, BSU_28870, BSU_34920, BSU_30320, BSU_24280, BSU_29450, BSU_28080, BSU_11200, BSU_35730, BSU_16020, BSU_34880, BSU_16780, BSU_22700, BSU_35290, BSU_22780, BSU_00550, BSU_01120, BSU_28640, BSU_27550, BSU_40890, BSU_03130, BSU_27560, BSU_25260, BSU_40910, BSU_34890, BSU_28090, BSU_15750, BSU_14540, BSU_35740, BSU_15990, BSU_15230, BSU_00820, BSU_00940, BSU_06480, BSU_01110, BSU_00780, BSU_01230, BSU_01350, BSU_27960, BSU_00380, BSU_24060, BSU_25270, BSU_01180, BSU_38500, BSU_29190, BSU_11420, BSU_14530, BSU_37010, BSU_16680, BSU_32240, BSU_24900, BSU_21910, BSU_15180, BSU_16600, BSU_01500, BSU_22600, BSU_22440, BSU_01220, BSU_00130, BSU_06470, BSU_27850, BSU_40550, BSU_04570, BSU_29750, BSU_01170, BSU_04560, BSU_28270, BSU_06500, BSU_32250, BSU_16690, BSU_14000, BSU_16570, BSU_11250, BSU_15570, BSU_22730, BSU_27900, BSU_25200, BSU_01210, BSU_01330, BSU_27860, BSU_40420, BSU_06460, BSU_28950, BSU_01280, BSU_25290, BSU_36900, BSU_15200, BSU_38520, BSU_15680, BSU_16500, BSU_00510, BSU_01320, BSU_00990, BSU_06690, BSU_27870, BSU_29660, BSU_01390, BSU_35660, BSU_10020, BSU_11870, BSU_35300, BSU_15430, BSU_11190, BSU_16630, BSU_00500, BSU_01430, BSU_28850, BSU_01150, BSU_06680	258	296	710	1.4131573433899016	1.1436762648031618E-10	5.7184092240564136E-11	4.877466691106941E-11
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	24	7.547169811320755	5.942229980974188E-10	BSU_01160, BSU_01490, BSU_01270, BSU_01050, BSU_01280, BSU_01180, BSU_01190, BSU_16040, BSU_40500, BSU_01310, BSU_01210, BSU_01320, BSU_01440, BSU_27940, BSU_01230, BSU_01340, BSU_01020, BSU_01350, BSU_28850, BSU_01240, BSU_28860, BSU_01030, BSU_01260, BSU_01040	258	24	710	2.7519379844961245	2.0203581918565305E-8	6.7345273117707465E-9	5.744155648275048E-9
UP_KW_BIOLOGICAL_PROCESS	KW-0028~Amino-acid biosynthesis	60	18.867924528301888	8.638467272618889E-10	BSU_28260, BSU_34900, BSU_11220, BSU_34860, BSU_32240, BSU_21910, BSU_22600, BSU_22640, BSU_21870, BSU_29750, BSU_22680, BSU_29440, BSU_31400, BSU_23380, BSU_28270, BSU_34910, BSU_11010, BSU_32250, BSU_32170, BSU_11210, BSU_14000, BSU_34870, BSU_11250, BSU_16770, BSU_22610, BSU_27900, BSU_24310, BSU_22650, BSU_22490, BSU_03150, BSU_34920, BSU_23070, BSU_29450, BSU_27270, BSU_28280, BSU_36900, BSU_32260, BSU_11200, BSU_33430, BSU_34880, BSU_22700, BSU_13180, BSU_22620, BSU_14190, BSU_00750, BSU_23080, BSU_28250, BSU_28290, BSU_34890, BSU_10020, BSU_11870, BSU_33440, BSU_11190, BSU_16750, BSU_22630, BSU_14180, BSU_22710, BSU_22670, BSU_29620, BSU_25660	249	96	750	1.8825301204819276	5.960542548422154E-8	2.980271209053517E-8	2.289193827244006E-8
KEGG_PATHWAY	bsu00970:Aminoacyl-tRNA biosynthesis	24	7.547169811320755	1.544970572365594E-9	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_15730, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_00380, BSU_06670, BSU_06680	283	24	749	2.646643109540636	1.2359764012259689E-7	6.179882289462376E-8	5.793639646370977E-8
UP_KW_MOLECULAR_FUNCTION	KW-0030~Aminoacyl-tRNA synthetase	20	6.289308176100629	1.560179641503397E-7	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_00380	297	20	758	2.552188552188552	5.772648460355967E-6	1.154532934712514E-6	1.092125749052378E-6
UP_KW_LIGAND	KW-0547~Nucleotide-binding	84	26.41509433962264	4.792887056252016E-7	BSU_24060, BSU_25270, BSU_06430, BSU_29670, BSU_29790, BSU_38500, BSU_29190, BSU_11420, BSU_15980, BSU_37330, BSU_34860, BSU_32240, BSU_15180, BSU_22440, BSU_00130, BSU_06470, BSU_06030, BSU_27410, BSU_22360, BSU_04570, BSU_24340, BSU_06670, BSU_00280, BSU_30550, BSU_04560, BSU_36810, BSU_06500, BSU_17380, BSU_11210, BSU_17460, BSU_16570, BSU_30790, BSU_22730, BSU_22890, BSU_25640, BSU_40420, BSU_23260, BSU_28950, BSU_06460, BSU_01130, BSU_28630, BSU_03150, BSU_01370, BSU_29200, BSU_29210, BSU_34920, BSU_30320, BSU_06530, BSU_29450, BSU_25290, BSU_28080, BSU_15200, BSU_15680, BSU_22700, BSU_37150, BSU_00510, BSU_22780, BSU_00550, BSU_00790, BSU_01120, BSU_28640, BSU_27550, BSU_06690, BSU_27870, BSU_06450, BSU_03130, BSU_35700, BSU_27560, BSU_25260, BSU_28090, BSU_36830, BSU_35300, BSU_15430, BSU_16670, BSU_15590, BSU_16630, BSU_00820, BSU_00940, BSU_37080, BSU_06480, BSU_00460, BSU_06360, BSU_00380, BSU_06680	171	186	554	1.463120166006414	1.3419996924279864E-5	1.3420083757505645E-5	1.3420083757505645E-5
UP_KW_DOMAIN	KW-0175~Coiled coil	17	5.345911949685535	2.2803649563654284E-6	BSU_28230, BSU_36800, BSU_36850, BSU_28090, BSU_37010, BSU_13180, BSU_16960, BSU_16520, BSU_00820, BSU_00940, BSU_22600, BSU_35290, BSU_25200, BSU_40500, BSU_00130, BSU_27410, BSU_27320, BSU_29750	54	32	327	3.217013888888889	2.2803415562711038E-5	2.2803649563654284E-5	2.2803649563654284E-5
INTERPRO	IPR012340:Nucleic acid-binding, OB-fold	14	4.40251572327044	4.374777429543582E-6	BSU_01390, BSU_06730, BSU_01190, BSU_16690, BSU_00820, BSU_37080, BSU_16600, BSU_22880, BSU_01100, BSU_28630, BSU_27550, BSU_01250, BSU_22360, BSU_00380	318	14	964	3.031446540880503	0.004291182073443256	0.004300406213241341	0.004300406213241341
UP_KW_MOLECULAR_FUNCTION	KW-0436~Ligase	48	15.09433962264151	6.615574140957369E-6	BSU_25270, BSU_29210, BSU_30320, BSU_06530, BSU_06430, BSU_29670, BSU_29450, BSU_29790, BSU_38500, BSU_28080, BSU_11420, BSU_15200, BSU_37330, BSU_38520, BSU_37150, BSU_15180, BSU_22440, BSU_00130, BSU_06470, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_04570, BSU_06690, BSU_24340, BSU_06670, BSU_06450, BSU_03130, BSU_27560, BSU_04560, BSU_25260, BSU_06500, BSU_28090, BSU_15430, BSU_17460, BSU_16570, BSU_30790, BSU_00820, BSU_00940, BSU_06480, BSU_40420, BSU_28950, BSU_06460, BSU_06360, BSU_28630, BSU_00380, BSU_06680	297	74	758	1.6554736554736555	2.4474709742761114E-4	4.0796040535903776E-5	3.859084915558465E-5
UP_KW_LIGAND	KW-0067~ATP-binding	73	22.955974842767297	6.980936475745451E-6	BSU_25270, BSU_06430, BSU_29670, BSU_29790, BSU_38500, BSU_29190, BSU_11420, BSU_37330, BSU_34860, BSU_32240, BSU_15180, BSU_22440, BSU_00130, BSU_06470, BSU_06030, BSU_27410, BSU_22360, BSU_04570, BSU_24340, BSU_06670, BSU_00280, BSU_30550, BSU_04560, BSU_36810, BSU_06500, BSU_17380, BSU_11210, BSU_17460, BSU_16570, BSU_30790, BSU_22730, BSU_22890, BSU_25640, BSU_28950, BSU_06460, BSU_28630, BSU_03150, BSU_01370, BSU_29200, BSU_29210, BSU_34920, BSU_30320, BSU_06530, BSU_29450, BSU_28080, BSU_15200, BSU_15680, BSU_37150, BSU_00510, BSU_00550, BSU_00790, BSU_28640, BSU_27550, BSU_06690, BSU_06450, BSU_03130, BSU_35700, BSU_27560, BSU_25260, BSU_28090, BSU_36830, BSU_35300, BSU_15430, BSU_16670, BSU_15590, BSU_00820, BSU_00940, BSU_37080, BSU_06480, BSU_00460, BSU_06360, BSU_00380, BSU_06680	171	162	554	1.4598945924481987	1.9544780118296856E-4	9.773311066043631E-5	9.773311066043631E-5
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	17	5.345911949685535	6.996362891905982E-6	BSU_01280, BSU_28370, BSU_15750, BSU_15430, BSU_00820, BSU_01410, BSU_01100, BSU_41050, BSU_01110, BSU_01230, BSU_28950, BSU_28630, BSU_27410, BSU_01030, BSU_28640, BSU_00380, BSU_01150	314	19	928	2.644317800871606	0.00243876057062975	8.139102164250625E-4	8.115780954610939E-4
KEGG_PATHWAY	bsu01230:Biosynthesis of amino acids	63	19.81132075471698	8.151582029279453E-6	BSU_28260, BSU_36920, BSU_34900, BSU_11220, BSU_29190, BSU_34860, BSU_17890, BSU_32240, BSU_21910, BSU_22600, BSU_22640, BSU_21870, BSU_29750, BSU_22680, BSU_30550, BSU_29440, BSU_23380, BSU_33900, BSU_28270, BSU_34910, BSU_11010, BSU_32250, BSU_32170, BSU_11210, BSU_14000, BSU_17460, BSU_34870, BSU_11250, BSU_16770, BSU_22610, BSU_27900, BSU_22650, BSU_22490, BSU_22370, BSU_03150, BSU_34920, BSU_23070, BSU_29450, BSU_27270, BSU_28280, BSU_36900, BSU_32260, BSU_11200, BSU_34880, BSU_22700, BSU_13180, BSU_22620, BSU_14190, BSU_00510, BSU_23080, BSU_28250, BSU_28290, BSU_34890, BSU_10020, BSU_11870, BSU_11190, BSU_16750, BSU_22630, BSU_14180, BSU_22710, BSU_22670, BSU_29620, BSU_25660	283	109	749	1.529711155055597	6.519166302422219E-4	2.1737552078078542E-4	2.0378955073198634E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0057~Aromatic amino acid biosynthesis	15	4.716981132075472	8.623449494214868E-6	BSU_23080, BSU_22700, BSU_22630, BSU_22610, BSU_27900, BSU_22600, BSU_22710, BSU_22670, BSU_00750, BSU_22650, BSU_22640, BSU_03150, BSU_29750, BSU_22680, BSU_25660	249	16	750	2.823795180722892	5.948435910327898E-4	1.9833933836694195E-4	1.5234760773112936E-4
GOTERM_CC_DIRECT	GO:0005829~cytosol	76	23.89937106918239	2.5836578201531794E-5	BSU_06430, BSU_29670, BSU_15900, BSU_11340, BSU_11420, BSU_17890, BSU_38860, BSU_16520, BSU_16600, BSU_00770, BSU_28500, BSU_21870, BSU_01780, BSU_27850, BSU_23250, BSU_27410, BSU_25550, BSU_00280, BSU_30550, BSU_29440, BSU_04560, BSU_04640, BSU_24270, BSU_28270, BSU_06500, BSU_34910, BSU_11010, BSU_32170, BSU_15730, BSU_16690, BSU_16570, BSU_16770, BSU_16650, BSU_15490, BSU_01410, BSU_24310, BSU_22890, BSU_00760, BSU_01770, BSU_01010, BSU_22490, BSU_23260, BSU_28950, BSU_01130, BSU_03150, BSU_01370, BSU_28870, BSU_30320, BSU_27270, BSU_25290, BSU_28280, BSU_36900, BSU_15680, BSU_37150, BSU_01120, BSU_06450, BSU_01390, BSU_25260, BSU_06520, BSU_28290, BSU_28090, BSU_35300, BSU_15430, BSU_15550, BSU_15230, BSU_33440, BSU_22630, BSU_00820, BSU_00940, BSU_22830, BSU_22710, BSU_22670, BSU_30800, BSU_06360, BSU_06440, BSU_25660	258	147	710	1.4227706586510573	8.780692783940669E-4	2.1961091471302025E-4	1.873151919611055E-4
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	13	4.088050314465408	3.7613505588341626E-5	BSU_40910, BSU_16490, BSU_16680, BSU_01500, BSU_01300, BSU_01420, BSU_22880, BSU_01200, BSU_01220, BSU_01330, BSU_01110, BSU_01250, BSU_40890	258	13	710	2.751937984496124	0.0012780658191240413	2.5577183800072303E-4	2.1815833241238143E-4
KEGG_PATHWAY	bsu00400:Phenylalanine, tyrosine and tryptophan biosynthesis	16	5.031446540880504	7.981677677400626E-5	BSU_23080, BSU_22700, BSU_22630, BSU_22620, BSU_22610, BSU_27900, BSU_22600, BSU_22710, BSU_22670, BSU_22650, BSU_22640, BSU_22370, BSU_03150, BSU_29750, BSU_22680, BSU_25660	283	18	749	2.35257165292501	0.0063652523869426325	0.0015963355354801252	0.0014965645645126176
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	12	3.7735849056603774	9.886022280820438E-5	BSU_29660, BSU_01290, BSU_01500, BSU_01410, BSU_01200, BSU_01100, BSU_16490, BSU_01330, BSU_01110, BSU_15990, BSU_25550, BSU_01150	258	12	710	2.7519379844961245	0.0033557705069741095	5.602079292464916E-4	4.778244102396545E-4
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	11	3.459119496855346	2.5751484319071975E-4	BSU_01190, BSU_15080, BSU_01210, BSU_01440, BSU_01340, BSU_01020, BSU_01350, BSU_28860, BSU_01030, BSU_01040, BSU_01260	258	11	710	2.751937984496124	0.008718404557708226	0.0012507863812120672	0.0010668472075044105
INTERPRO	IPR014729:Rossmann-like alpha/beta/alpha sandwich fold	16	5.031446540880504	2.949234168883148E-4	BSU_03130, BSU_30320, BSU_29670, BSU_29450, BSU_28090, BSU_11420, BSU_35740, BSU_37330, BSU_15430, BSU_16670, BSU_15570, BSU_15590, BSU_00940, BSU_25640, BSU_06360, BSU_00380	318	21	964	2.309673554956574	0.25170087243879424	0.14495485940060673	0.14495485940060673
UP_KW_BIOLOGICAL_PROCESS	KW-0368~Histidine biosynthesis	10	3.1446540880503147	3.0391245795855507E-4	BSU_34920, BSU_22620, BSU_34900, BSU_34910, BSU_34890, BSU_24310, BSU_34860, BSU_29620, BSU_34870, BSU_34880	249	10	750	3.012048192771084	0.020754739876481243	0.005242489899785075	0.004026840067950854
GOTERM_MF_DIRECT	GO:0005524~ATP binding	76	23.89937106918239	3.749951877098385E-4	BSU_25270, BSU_06430, BSU_29670, BSU_29790, BSU_36800, BSU_38500, BSU_29190, BSU_11420, BSU_37330, BSU_34860, BSU_32240, BSU_15180, BSU_22440, BSU_00130, BSU_06470, BSU_06030, BSU_27410, BSU_22360, BSU_04570, BSU_24340, BSU_06670, BSU_00280, BSU_30550, BSU_04560, BSU_36810, BSU_06500, BSU_17380, BSU_11210, BSU_17460, BSU_16570, BSU_30790, BSU_22730, BSU_22890, BSU_25640, BSU_06020, BSU_28950, BSU_06460, BSU_28630, BSU_03150, BSU_01370, BSU_29200, BSU_29210, BSU_34920, BSU_30320, BSU_06530, BSU_29450, BSU_36820, BSU_28080, BSU_15200, BSU_15680, BSU_37150, BSU_00510, BSU_00550, BSU_00790, BSU_28640, BSU_27550, BSU_06690, BSU_06450, BSU_03130, BSU_35700, BSU_27560, BSU_25260, BSU_28090, BSU_36830, BSU_35300, BSU_15430, BSU_16670, BSU_15590, BSU_00820, BSU_00940, BSU_37080, BSU_06480, BSU_00460, BSU_06360, BSU_00380, BSU_06680	314	165	928	1.3612816058675932	0.12269262646596335	0.03271833012768341	0.03262458133075595
KEGG_PATHWAY	bsu00552:Teichoic acid biosynthesis	11	3.459119496855346	3.7866490547416116E-4	BSU_35720, BSU_21920, BSU_38500, BSU_38510, BSU_31150, BSU_35730, BSU_35750, BSU_35530, BSU_38520, BSU_35760, BSU_38530	283	11	749	2.646643109540636	0.029844517769497036	0.006058638487586579	0.005679973582112418
GOTERM_BP_DIRECT	GO:0000105~histidine biosynthetic process	10	3.1446540880503147	5.739806879604627E-4	BSU_34920, BSU_22620, BSU_34900, BSU_34910, BSU_34890, BSU_24310, BSU_34860, BSU_29620, BSU_34870, BSU_34880	308	10	864	2.8051948051948052	0.13965870621294607	0.07490447977884038	0.07289554737097875
UP_KW_BIOLOGICAL_PROCESS	KW-0414~Isoprene biosynthesis	10	3.1446540880503147	0.0011877400778096219	BSU_24280, BSU_25160, BSU_16550, BSU_00900, BSU_00910, BSU_24270, BSU_22740, BSU_25070, BSU_22760, BSU_00460	249	11	750	2.738225629791895	0.07873059691356321	0.016390813073772784	0.01259004482478199
